date,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
14-Feb-2024,49699.6,52043.71,49225.01,51795.17,57046.37,2024-02-14 23:59:59.999000 UTC,2919604457,1859392,29664.5183,1518339681
15-Feb-2024,51795.17,52816.62,51314,51880,53816.03,2024-02-15 23:59:59.999000 UTC,2802825738,1786569,26722.58656,1391971340
16-Feb-2024,51880.01,52572.08,51566,52124.11,37772.25,2024-02-16 23:59:59.999000 UTC,1965003864,1583711,18309.89888,952708587.7
17-Feb-2024,52124.1,52162.82,50625,51642.64,25674.01,2024-02-17 23:59:59.999000 UTC,1319908545,1427773,12655.51593,650426057.2
18-Feb-2024,51642.64,52377,51163.28,52137.67,21992.1,2024-02-18 23:59:59.999000 UTC,1139209588,1375422,11281.34692,584447328.1
19-Feb-2024,52137.68,52488.77,51677,51774.73,29534.99,2024-02-19 23:59:59.999000 UTC,1539600522,1542990,15266.36204,795825023.6
20-Feb-2024,51774.74,52985,50760.37,52258.82,49614.47,2024-02-20 23:59:59.999000 UTC,2574874999,1971912,24994.25062,1297330385
21-Feb-2024,52258.82,52366.8,50625,51849.39,43079.4,2024-02-21 23:59:59.999000 UTC,2210278289,1824860,22239.73293,1140905417
22-Feb-2024,51849.38,52065.78,50940.78,51288.42,35309.45,2024-02-22 23:59:59.999000 UTC,1820949707,1688184,17830.4673,919599483.9
23-Feb-2024,51288.42,51548.54,50521,50744.15,30545.8,2024-02-23 23:59:59.999000 UTC,1559143577,1487039,14610.80906,745820955.3
24-Feb-2024,50744.15,51698,50585,51568.22,16560.42,2024-02-24 23:59:59.999000 UTC,847793393.6,855015,8462.15627,433239599.4
25-Feb-2024,51568.21,51958.55,51279.8,51728.85,18721.63,2024-02-25 23:59:59.999000 UTC,966951114.5,923992,9544.17672,492952522.7
26-Feb-2024,51728.85,54910,50901.44,54476.47,51256.72,2024-02-26 23:59:59.999000 UTC,2710403073,1808909,27198.83551,1438371804
27-Feb-2024,54476.48,57588.15,54450.13,57037.34,67194.99,2024-02-27 23:59:59.999000 UTC,3795949115,2414285,34970.25885,1975472155
28-Feb-2024,57037.35,64000,56691.85,62432.1,118763.47,2024-02-28 23:59:59.999000 UTC,7162581994,3895062,62066.63936,3742433895
29-Feb-2024,62432.11,63676.35,60364.7,61130.98,78425.08,2024-02-29 23:59:59.999000 UTC,4872212871,3169405,39463.06931,2452515505
1-Mar-2024,61130.99,63114.23,60777,62387.9,47737.93,2024-03-01 23:59:59.999000 UTC,2956537378,1947444,24195.70252,1498771144
2-Mar-2024,62387.9,62433.19,61561.12,61987.28,25534.74,2024-03-02 23:59:59.999000 UTC,1582566974,1641808,12691.37721,786583052.1
3-Mar-2024,61987.28,63231.88,61320,63113.97,28994.91,2024-03-03 23:59:59.999000 UTC,1804536273,1992011,14905.186,927868983.7
4-Mar-2024,63113.97,68499,62300,68245.71,84835.16,2024-03-04 23:59:59.999000 UTC,5568877537,3887853,45319.0864,2974396038
5-Mar-2024,68245.71,69000,59005,63724.01,132696.78,2024-03-05 23:59:59.999000 UTC,8674526591,5310706,65991.84526,4318205560
6-Mar-2024,63724.01,67641.1,62779.14,66074.04,78738.85,2024-03-06 23:59:59.999000 UTC,5197743037,3302981,40344.32596,2663883160
7-Mar-2024,66074.04,67980,65551,66823.17,53059.89,2024-03-07 23:59:59.999000 UTC,3548088039,2428227,27935.66302,1867854684
8-Mar-2024,66823.18,69990,66082.66,68124.19,74261.93,2024-03-08 23:59:59.999000 UTC,5044395324,2943927,37711.51458,2563347798
9-Mar-2024,68124.2,68541.1,67861.1,68313.27,19872.9,2024-03-09 23:59:59.999000 UTC,1355964037,1345341,10005.592,682720256
10-Mar-2024,68313.28,69887.61,68094.75,68955.88,38404.67,2024-03-10 23:59:59.999000 UTC,2659307501,2139518,19188.79904,1328747996
11-Mar-2024,68955.88,72800,67024.96,72078.1,75292.83,2024-03-11 23:59:59.999000 UTC,5352704378,3043414,39435.85546,2803359303
12-Mar-2024,72078.1,73000,68620.82,71452.01,68783.55,2024-03-12 23:59:59.999000 UTC,4909667979,3047890,34517.21293,2465202174
13-Mar-2024,71452,73650.25,71333.31,73072.41,52659.71,2024-03-13 23:59:59.999000 UTC,3829764501,2501197,26787.08224,1948382242
14-Mar-2024,73072.4,73777,68555,71388.94,71757.63,2024-03-14 23:59:59.999000 UTC,5132189849,2994869,35676.74833,2552190397
15-Mar-2024,71388.94,72419.71,65600,69499.85,103334.04,2024-03-15 23:59:59.999000 UTC,7065279918,3904445,49844.66515,3409385750
16-Mar-2024,69499.84,70043,64780,65300.63,55926.95,2024-03-16 23:59:59.999000 UTC,3788544203,2729019,27240.19894,1846731512
17-Mar-2024,65300.64,68904.4,64533,68393.48,49742.22,2024-03-17 23:59:59.999000 UTC,3322963634,2449156,25328.29435,1692079618
18-Mar-2024,68393.47,68956,66565.2,67609.99,55691.08,2024-03-18 23:59:59.999000 UTC,3768277912,2464515,28529.67219,1930726566
19-Mar-2024,67610,68124.11,61555,61937.4,101005.32,2024-03-19 23:59:59.999000 UTC,6484805949,3593832,48205.28434,3095258882
20-Mar-2024,61937.41,68100,60775,67840.51,90420.59,2024-03-20 23:59:59.999000 UTC,5769770052,3549793,45523.84281,2907222064
21-Mar-2024,67840.51,68240.47,64529.01,65501.27,53357.48,2024-03-21 23:59:59.999000 UTC,3551223143,2388390,26650.09786,1774833851
22-Mar-2024,65501.28,66649.62,62260,63796.64,51482.38,2024-03-22 23:59:59.999000 UTC,3310481978,2492881,24578.87957,1580940164
23-Mar-2024,63796.64,65999,63000,63990.01,26410.11,2024-03-23 23:59:59.999000 UTC,1706152173,1753566,12749.00823,823892846.7
24-Mar-2024,63990.02,67628.69,63772.29,67209.99,31395.78,2024-03-24 23:59:59.999000 UTC,2059312949,1880774,16689.65617,1095820626
25-Mar-2024,67210,71150,66385.06,69880.01,53431.14,2024-03-25 23:59:59.999000 UTC,3679964074,2632220,27815.58769,1915614174
26-Mar-2024,69880,71561.1,69280,69988,38934.38,2024-03-26 23:59:59.999000 UTC,2738537345,2176807,19498.85666,1371708207
27-Mar-2024,69987.99,71769.54,68359.18,69469.99,49119.36,2024-03-27 23:59:59.999000 UTC,3426458582,2453366,24902.3347,1737325916
28-Mar-2024,69469.99,71552.06,68903.62,70780.6,35439.03,2024-03-28 23:59:59.999000 UTC,2500571208,1799897,18007.26883,1270852447
29-Mar-2024,70780.6,70916.16,69009,69850.54,25445.08,2024-03-29 23:59:59.999000 UTC,1779608477,1522607,11839.0929,828039936.7
30-Mar-2024,69850.53,70321.1,69540,69582.18,13644.61,2024-03-30 23:59:59.999000 UTC,954555919.7,1110488,6423.89367,449436189.7
31-Mar-2024,69582.17,71366,69562.99,71280.01,19396.34,2024-03-31 23:59:59.999000 UTC,1367523707,1181926,10142.47988,715151369
1-Apr-2024,71280,71288.23,68062.86,69649.8,41445.32,2024-04-01 23:59:59.999000 UTC,2876486469,1893438,20211.15024,1402849945
2-Apr-2024,69649.81,69674.23,64550,65463.99,71799.83,2024-04-02 23:59:59.999000 UTC,4750030718,2662410,35520.17401,2348263612
3-Apr-2024,65463.99,66903.63,64493.07,65963.28,39887.22,2024-04-03 23:59:59.999000 UTC,2630556596,2172096,20618.58747,1360363531
4-Apr-2024,65963.27,69309.91,65064.52,68487.79,41510.48,2024-04-04 23:59:59.999000 UTC,2795469451,2000945,21013.32173,1415699952
5-Apr-2024,68487.8,68756.67,65952.56,67820.62,37915.23,2024-04-05 23:59:59.999000 UTC,2555458935,1901980,18889.98453,1273220223
6-Apr-2024,67820.63,69692,67447.83,68896,20134.29,2024-04-06 23:59:59.999000 UTC,1373131968,1171460,9973.86412,680800856.2
7-Apr-2024,68896,70326.29,68824,69360.39,21534.74,2024-04-07 23:59:59.999000 UTC,1496213373,1269048,11149.90398,774906774.5
8-Apr-2024,69360.38,72797.99,69043.24,71620,45723.88,2024-04-08 23:59:59.999000 UTC,3270853310,2037025,25309.90487,1811209902
9-Apr-2024,71620,71758.19,68210,69146,39293.9,2024-04-09 23:59:59.999000 UTC,2749007422,1804157,18896.53756,1321865585
10-Apr-2024,69146,71172.08,67518,70631.08,42006.02,2024-04-10 23:59:59.999000 UTC,2901564971,1852170,20269.34809,1401023004
11-Apr-2024,70631.08,71305.89,69567.21,70006.23,31917.26,2024-04-11 23:59:59.999000 UTC,2247473275,1658995,15908.49124,1120249991
12-Apr-2024,70006.22,71227.46,65086.86,67116.52,56072.86,2024-04-12 23:59:59.999000 UTC,3843551585,2496617,25935.86464,1777808491
13-Apr-2024,67116.52,67929,60660.57,63924.51,71395.22,2024-04-13 23:59:59.999000 UTC,4614468628,3341340,33221.6695,2144846150
14-Apr-2024,63924.52,65840,62134,65661.84,61599.18,2024-04-14 23:59:59.999000 UTC,3946124835,2657953,29732.29634,1904847013
15-Apr-2024,65661.85,66867.07,62274.4,63419.99,52389.53,2024-04-15 23:59:59.999000 UTC,3398072232,2539048,25206.68008,1634572977
16-Apr-2024,63419.99,64365,61600,63793.39,53435.29,2024-04-16 23:59:59.999000 UTC,3355338198,2604354,26041.2664,1635683129
17-Apr-2024,63793.4,64499,59678.16,61277.37,50610.55,2024-04-17 23:59:59.999000 UTC,3128625247,2458327,24346.74671,1506361260
18-Apr-2024,61277.38,64117.09,60803.35,63470.08,43601.61,2024-04-18 23:59:59.999000 UTC,2726741449,2142511,20870.20705,1305027168
19-Apr-2024,63470.09,65450,59600.01,63818.01,69774.3,2024-04-19 23:59:59.999000 UTC,4419893235,2828284,34941.50216,2214809735
20-Apr-2024,63818.01,65419,63090.07,64940.59,23137.43,2024-04-20 23:59:59.999000 UTC,1486949581,1376712,11811.8444,759077474.3
21-Apr-2024,64940.58,65695.56,64237.5,64941.15,19316.42,2024-04-21 23:59:59.999000 UTC,1254396628,1390153,9734.71767,632257865
22-Apr-2024,64941.15,67232.35,64500,66819.32,31397.99,2024-04-22 23:59:59.999000 UTC,2071690435,1816591,16466.05497,1086399265
23-Apr-2024,66819.32,67183.01,65765.81,66414,22599.9,2024-04-23 23:59:59.999000 UTC,1502139969,1433915,10854.17402,721404825.9
24-Apr-2024,66414,67070.43,63606.06,64289.59,33595.7,2024-04-24 23:59:59.999000 UTC,2195714862,1784897,16899.50969,1104368114
25-Apr-2024,64289.58,65297.94,62794,64498.34,31341.46,2024-04-25 23:59:59.999000 UTC,2007704069,1375324,14808.62959,948738136.3
26-Apr-2024,64498.33,64820.01,63297.48,63770.01,27085.19,2024-04-26 23:59:59.999000 UTC,1736631357,1025561,13570.23647,870093757.5
27-Apr-2024,63770,63923.41,62391.24,63461.98,20933.06,2024-04-27 23:59:59.999000 UTC,1320337708,912422,9903.95325,624733409.2
28-Apr-2024,63461.98,64370,62781,63118.62,16949.2,2024-04-28 23:59:59.999000 UTC,1078450016,790652,7941.33811,505261267.6
29-Apr-2024,63118.62,64228.35,61765.53,63866,28150.23,2024-04-29 23:59:59.999000 UTC,1765038325,1152296,13986.59437,877053322.3
30-Apr-2024,63866,64734,59191.6,60672,54947.66,2024-04-30 23:59:59.999000 UTC,3372142467,1985671,26385.41614,1620421851
1-May-2024,60672.01,60841.63,56552.82,58364.97,81166.47,2024-05-01 23:59:59.999000 UTC,4705572362,2401089,38203.57377,2213404279
2-May-2024,58364.97,59625,56911.84,59060.61,47583.82,2024-05-02 23:59:59.999000 UTC,2778840305,1572898,23240.7537,1356148776
3-May-2024,59060.6,63333,58811.32,62882.01,43628.4,2024-05-03 23:59:59.999000 UTC,2658193708,1558661,22145.44334,1349687456
4-May-2024,62882.01,64540,62541.03,63892.04,24368.69,2024-05-04 23:59:59.999000 UTC,1547468698,1113509,12671.20599,804768764.3
5-May-2024,63892.03,64646,62822.17,64012,18526.75,2024-05-05 23:59:59.999000 UTC,1182572240,992921,8954.93439,571783428.2
6-May-2024,64012,65500,62700,63165.19,34674.92,2024-05-06 23:59:59.999000 UTC,2218131198,1392557,17179.56031,1099303474
7-May-2024,63165.18,64422.41,62261,62312.08,25598.79,2024-05-07 23:59:59.999000 UTC,1624531632,1272898,12502.38281,793575994.2
8-May-2024,62312.07,63020.22,60888,61193.03,26121.19,2024-05-08 23:59:59.999000 UTC,1623561041,1415152,12669.58179,787749415.6
9-May-2024,61193.03,63429.03,60630,63074.01,30660.81,2024-05-09 23:59:59.999000 UTC,1895849913,1381957,15120.01471,935341755.7
10-May-2024,63074,63469.13,60187.12,60799.99,36529.34,2024-05-10 23:59:59.999000 UTC,2255550468,1500643,18066.83174,1116494638
11-May-2024,60799.99,61515,60487.09,60825.99,13374.57,2024-05-11 23:59:59.999000 UTC,814928013.5,753281,6223.09555,379263096.2
12-May-2024,60825.99,61888,60610,61483.99,12753.13,2024-05-12 23:59:59.999000 UTC,781041632.5,727113,6416.91108,393132351.9
13-May-2024,61484,63450,60749.21,62940.08,32733.42,2024-05-13 23:59:59.999000 UTC,2041896627,1371433,16717.90863,1043060982
14-May-2024,62940.09,63118.36,61142.77,61577.49,29088.72,2024-05-14 23:59:59.999000 UTC,1800171876,1127939,13815.81443,855088066.2
15-May-2024,61577.49,66444.16,61319.47,66206.5,43559.75,2024-05-15 23:59:59.999000 UTC,2794259632,1729454,21797.84094,1398781701
16-May-2024,66206.51,66752.01,64602.77,65235.21,31106.37,2024-05-16 23:59:59.999000 UTC,2045507647,1269793,15645.11263,1028962305
17-May-2024,65235.21,67451.2,65106.38,67024,26292.23,2024-05-17 23:59:59.999000 UTC,1745971822,1117254,13301.09525,883129353.2
18-May-2024,67024,67400.01,66600,66915.2,14441.26,2024-05-18 23:59:59.999000 UTC,967145944.7,734067,6911.13424,462859253.6
19-May-2024,66915.2,67700,65857.25,66274.01,18025.3,2024-05-19 23:59:59.999000 UTC,1204989223,823729,8692.17507,581378180.3
20-May-2024,66274,71515.56,66060.31,71446.62,50816.7,2024-05-20 23:59:59.999000 UTC,3485474764,1930939,26792.52994,1839346668
21-May-2024,71446.62,71979,69162.94,70148.34,49607.43,2024-05-21 23:59:59.999000 UTC,3509345769,2137448,24686.27911,1746693652
22-May-2024,70148.34,70666,68842.19,69166.62,27673.18,2024-05-22 23:59:59.999000 UTC,1931700812,1371973,13124.78731,916344293.9
23-May-2024,69166.62,70096.12,66312.16,67969.65,40513.17,2024-05-23 23:59:59.999000 UTC,2766790261,1827855,19791.15119,1351640093
24-May-2024,67969.66,69250,66600.12,68549.99,28095.84,2024-05-24 23:59:59.999000 UTC,1906438697,1165907,14344.29889,973457354.7
25-May-2024,68549.99,69610,68500,69290.57,12130.39,2024-05-25 23:59:59.999000 UTC,837339789,703803,5851.95991,403954862.7
26-May-2024,69290.56,69562.23,68128.01,68507.67,11872.12,2024-05-26 23:59:59.999000 UTC,818914879,722849,5934.62083,409411078.6
27-May-2024,68507.67,70687.56,68250,69436.43,23136.93,2024-05-27 23:59:59.999000 UTC,1604722198,1219341,11709.62174,812172288.3
28-May-2024,69436.43,69591.81,67277.91,68398.39,32622.97,2024-05-28 23:59:59.999000 UTC,2224860226,1459351,15543.09776,1059920452
29-May-2024,68398.4,68935.68,67124.65,67652.42,23159.83,2024-05-29 23:59:59.999000 UTC,1573095222,1221044,11748.55954,797928379.4
30-May-2024,67652.41,69500,67128,68352.17,28478.22,2024-05-30 23:59:59.999000 UTC,1945001082,1272851,14074.36655,961595245.2
31-May-2024,68352.17,69044.1,66670,67540.01,26690.32,2024-05-31 23:59:59.999000 UTC,1812659052,1177860,13258.10182,900414200.1
1-Jun-2024,67540.01,67900,67428.44,67766.85,8837.66,2024-06-01 23:59:59.999000 UTC,598305208,638484,4235.27045,286752060.4
2-Jun-2024,67766.84,68460,67257.47,67765.63,15426.33,2024-06-02 23:59:59.999000 UTC,1046827665,812348,7760.23377,526768921.1
3-Jun-2024,67765.62,70288,67612.48,68809.9,29633.37,2024-06-03 23:59:59.999000 UTC,2047757076,1253789,15308.67275,1058024704
4-Jun-2024,68809.89,71063.45,68567.32,70537.84,29619.78,2024-06-04 23:59:59.999000 UTC,2069902137,1254515,14922.96734,1043071242
5-Jun-2024,70537.83,71758,70383.66,71108,28703.18,2024-06-05 23:59:59.999000 UTC,2040073766,1055115,14210.23392,1010053926
6-Jun-2024,71108,71700,70117.64,70799.06,21842,2024-06-06 23:59:59.999000 UTC,1551467659,900226,10287.3911,730849194.2
7-Jun-2024,70799.06,71997.02,68420,69355.6,35598.45,2024-06-07 23:59:59.999000 UTC,2507250591,1516415,17318.78051,1220810920
8-Jun-2024,69355.6,69582.2,69168.02,69310.46,9773.83,2024-06-08 23:59:59.999000 UTC,678267390.5,714103,4772.23036,331182466.9
9-Jun-2024,69310.46,69857.14,69130.24,69648.14,9890.57,2024-06-09 23:59:59.999000 UTC,687344656.1,575583,4883.69296,339405376.1
10-Jun-2024,69648.15,70195.94,69172.29,69540,17122.67,2024-06-10 23:59:59.999000 UTC,1192466550,936731,8412.00246,585909223.8
11-Jun-2024,69540,69590.01,66051,67314.24,41436.02,2024-06-11 23:59:59.999000 UTC,2793799020,1782415,19839.8232,1337254655
12-Jun-2024,67314.23,69999,66905,68263.99,37175.32,2024-06-12 23:59:59.999000 UTC,2550285139,1670745,18975.89081,1302069590
13-Jun-2024,68263.98,68449.3,66251.78,66773.01,29079.56,2024-06-13 23:59:59.999000 UTC,1958897961,1518202,13886.14007,935614189.7
14-Jun-2024,66773.01,67370.24,65078,66043.99,28408.19,2024-06-14 23:59:59.999000 UTC,1884451554,1736314,13619.40861,903708200.8
15-Jun-2024,66043.99,66478.48,65857.1,66228.25,11451.8,2024-06-15 23:59:59.999000 UTC,758175888,700886,5495.02083,363796116.5
16-Jun-2024,66228.25,66998.7,66034.5,66676.87,9392.52,2024-06-16 23:59:59.999000 UTC,624653672.6,703295,4750.05166,315940654
17-Jun-2024,66676.86,67298.81,65130,66504.33,27386.17,2024-06-17 23:59:59.999000 UTC,1812061227,1542620,13716.89431,907703353.5
18-Jun-2024,66504.33,66588.23,64060,65175.32,42350.1,2024-06-18 23:59:59.999000 UTC,2755141806,2151711,20076.41361,1305946734
19-Jun-2024,65175.32,65727.54,64666,64974.37,20060.8,2024-06-19 23:59:59.999000 UTC,1307731954,1078458,10289.7818,670875724.3
20-Jun-2024,64974.37,66482.94,64559.15,64869.99,24265.29,2024-06-20 23:59:59.999000 UTC,1584896152,1282687,11828.87934,772646071.2
21-Jun-2024,64869.99,65066.66,63379.35,64143.56,25993.56,2024-06-21 23:59:59.999000 UTC,1665541540,1362617,12543.2596,803462610.7
22-Jun-2024,64143.56,64546.81,63943.82,64262.01,7308.96,2024-06-22 23:59:59.999000 UTC,470027247.3,562832,3756.29045,241583895.5
23-Jun-2024,64262.01,64521,63178.32,63210.01,8224.45,2024-06-23 23:59:59.999000 UTC,526848525,592759,3974.67964,254685735.5
24-Jun-2024,63210.01,63369.8,58402,60293.3,52161.35,2024-06-24 23:59:59.999000 UTC,3180853461,2190787,24495.59428,1493633138
25-Jun-2024,60293.3,62420,60257.06,61806.01,31189.24,2024-06-25 23:59:59.999000 UTC,1914901309,1277481,15360.08458,943071608.5
26-Jun-2024,61806.01,62487.81,60712,60864.99,22485.66,2024-06-26 23:59:59.999000 UTC,1381716993,1112152,11435.02653,702676210.4
27-Jun-2024,60864.98,62389.22,60606.63,61706.47,18344.29,2024-06-27 23:59:59.999000 UTC,1126705165,1062176,9298.265,570914131.1
28-Jun-2024,61706.46,62225.31,60063,60427.84,24821.19,2024-06-28 23:59:59.999000 UTC,1519872032,1479626,12661.53908,775499790.8
29-Jun-2024,60427.84,61224,60383.77,60986.68,11509.56,2024-06-29 23:59:59.999000 UTC,701345872.5,767669,5461.68911,332791254.7
30-Jun-2024,60986.68,63058.76,60712.21,62772.01,17326.3,2024-06-30 23:59:59.999000 UTC,1070250013,1108912,8224.44601,508208752.1
1-Jul-2024,62772.01,63861.76,62497.2,62899.99,24547.11,2024-07-01 23:59:59.999000 UTC,1550980814,1461508,12388.60654,782785773.8
2-Jul-2024,62900,63288.83,61806.28,62135.47,18573.12,2024-07-02 23:59:59.999000 UTC,1160792333,1308816,9453.17931,590763216.6
3-Jul-2024,62135.46,62285.94,59400,60208.58,32160.11,2024-07-03 23:59:59.999000 UTC,1945901233,1839372,15055.45492,910631739.7
4-Jul-2024,60208.57,60498.19,56771,57050.01,54568.77,2024-07-04 23:59:59.999000 UTC,3168619756,2523236,24982.98822,1450509609
5-Jul-2024,57050.02,57546,53485.93,56628.79,81348.25,2024-07-05 23:59:59.999000 UTC,4515040084,3749255,37926.65162,2104682005
6-Jul-2024,56628.79,58475,56018,58230.13,21651.32,2024-07-06 23:59:59.999000 UTC,1235398733,1411065,11083.50401,632724011.6
7-Jul-2024,58230.13,58449.46,55724.37,55857.81,19118.94,2024-07-07 23:59:59.999000 UTC,1094135752,1289229,9081.66872,519830378.9
8-Jul-2024,55857.81,58236.73,54260.16,56714.62,48090.2,2024-07-08 23:59:59.999000 UTC,2699942701,2554389,23963.90684,1346497811
9-Jul-2024,56714.61,58296,56289.45,58050,27732.21,2024-07-09 23:59:59.999000 UTC,1592351322,1757693,14143.25001,812249336.8
10-Jul-2024,58050,59470,57157.79,57725.85,24951.74,2024-07-10 23:59:59.999000 UTC,1452293496,1766696,12423.53162,723209557.7
11-Jul-2024,57725.85,59650,57050,57339.89,29761.06,2024-07-11 23:59:59.999000 UTC,1728929618,2157661,15019.30135,872986677.1
12-Jul-2024,57339.89,58526.68,56542.47,57889.1,23652.46,2024-07-12 23:59:59.999000 UTC,1360201319,1749738,11488.82545,661028735.7
13-Jul-2024,57889.09,59850,57756.63,59204.02,15357.75,2024-07-13 23:59:59.999000 UTC,900429281.2,1114391,7889.36244,462600767.9
14-Jul-2024,59204.01,61420.69,59194.01,60797.91,21178.34,2024-07-14 23:59:59.999000 UTC,1273562989,1456088,10479.46025,630300143.3
15-Jul-2024,60797.91,64900,60632.3,64724.14,38690.98,2024-07-15 23:59:59.999000 UTC,2435540879,2600425,19076.54212,1201411784
16-Jul-2024,64724.06,65388.97,62373.24,65043.99,42530.53,2024-07-16 23:59:59.999000 UTC,2725231969,2484783,21595.04799,1384337933
17-Jul-2024,65044,66128.63,63854,64087.99,29567.53,2024-07-17 23:59:59.999000 UTC,1922412273,1868671,14616.17013,950725865.6
18-Jul-2024,64087.99,65133.3,63238.48,63987.92,22568.72,2024-07-18 23:59:59.999000 UTC,1449872438,1696742,11288.35191,725073622.7
19-Jul-2024,63987.92,67386,63300.67,66660,35634.73,2024-07-19 23:59:59.999000 UTC,2331517674,2184889,17971.06949,1176753281
20-Jul-2024,66660.01,67598,66222.46,67139.96,14386.92,2024-07-20 23:59:59.999000 UTC,961878801.9,995093,6868.63454,459313955.3
21-Jul-2024,67139.97,68366.66,65777,68165.34,21819.11,2024-07-21 23:59:59.999000 UTC,1465757868,1322942,11412.05459,766856991.8
22-Jul-2024,68165.35,68474.55,66559.97,67532.01,21451.04,2024-07-22 23:59:59.999000 UTC,1448418370,1558140,10263.9504,693063991.1
23-Jul-2024,67532,67750.98,65441.08,65936.01,31406.15,2024-07-23 23:59:59.999000 UTC,2088544473,1772089,15168.84798,1008794779
24-Jul-2024,65936,67102.01,65111,65376,23082.56,2024-07-24 23:59:59.999000 UTC,1526490826,1391053,10827.75551,716084205.2
25-Jul-2024,65376.01,66175.49,63456.7,65799.95,35126.43,2024-07-25 23:59:59.999000 UTC,2266419771,1830360,16579.45258,1070150879
26-Jul-2024,65799.95,68200,65722.63,67907.99,24244.36,2024-07-26 23:59:59.999000 UTC,1630839589,1406982,12444.52129,837159298.6
27-Jul-2024,67908,69399.99,66650,67896.5,31710.22,2024-07-27 23:59:59.999000 UTC,2162335067,1690591,15838.9282,1080427116
28-Jul-2024,67896.49,68318.43,67066.66,68249.88,10868.69,2024-07-28 23:59:59.999000 UTC,736755676.1,821210,5403.48694,366295409.6
29-Jul-2024,68249.88,70079.99,66428,66784.69,36467.3,2024-07-29 23:59:59.999000 UTC,2499265962,1952812,18196.23316,1248743453
30-Jul-2024,66784.68,67000,65302.67,66188,23132.25,2024-07-30 23:59:59.999000 UTC,1533270725,1622083,11096.82554,735708436
31-Jul-2024,66188,66849.24,64530,64628,22625.44,2024-07-31 23:59:59.999000 UTC,1489443333,1609976,10818.48504,712275323.7
1-Aug-2024,64628.01,65659.78,62302,65354.02,35542.27,2024-08-01 23:59:59.999000 UTC,2270877793,2397257,16886.93292,1079221073
2-Aug-2024,65354.02,65596.14,61230.01,61498.33,38820.43,2024-08-02 23:59:59.999000 UTC,2469588786,2457735,18202.35794,1158565579
3-Aug-2024,61498.34,62198.22,59850,60697.99,28034.72,2024-08-03 23:59:59.999000 UTC,1711555901,1669555,12947.95791,790701622.6
4-Aug-2024,60697.99,61117.63,57122.77,58161,31616.52,2024-08-04 23:59:59.999000 UTC,1874490042,1886195,14556.6247,863334320
5-Aug-2024,58161,58305.59,49000,54018.81,162065.59,2024-08-05 23:59:59.999000 UTC,8580928177,7568497,77363.26323,4097736999
6-Aug-2024,54018.82,57040.99,53950,56022.01,55884.78,2024-08-06 23:59:59.999000 UTC,3119018848,3433824,27934.19288,1559417943
7-Aug-2024,56022,57736.05,54558.62,55134.16,44269.38,2024-08-07 23:59:59.999000 UTC,2490553854,2397504,21897.14983,1232415104
8-Aug-2024,55133.76,62745.14,54730,61685.99,48349.53,2024-08-08 23:59:59.999000 UTC,2836312292,2603042,25676.29533,1508140014
9-Aug-2024,61686,61744.37,59535,60837.99,30972.48,2024-08-09 23:59:59.999000 UTC,1878350556,1827809,15023.05073,911225295.6
10-Aug-2024,60837.99,61470.58,60242,60923.51,9995.21,2024-08-10 23:59:59.999000 UTC,607372221.3,800499,4893.63854,297435046
11-Aug-2024,60923.51,61858,58286.73,58712.59,19189.85,2024-08-11 23:59:59.999000 UTC,1152081498,1319469,9094.74521,546165457
12-Aug-2024,58712.59,60711.09,57642.21,59346.64,37009.92,2024-08-12 23:59:59.999000 UTC,2186851067,2293837,18279.26596,1080368631
13-Aug-2024,59346.64,61578.1,58392.88,60587.15,27858.96,2024-08-13 23:59:59.999000 UTC,1668247897,1713485,13647.22341,817397824.2
14-Aug-2024,60587.16,61800,58433.18,58683.39,28422.76,2024-08-14 23:59:59.999000 UTC,1705464264,1729342,13263.8962,796386901.4
15-Aug-2024,58683.39,59849.38,56078.54,57541.06,37686.18,2024-08-15 23:59:59.999000 UTC,2194915865,2507858,17255.22311,1005337424
16-Aug-2024,57541.05,59817.76,57098.62,58874.6,27610.84,2024-08-16 23:59:59.999000 UTC,1614654900,1999539,13963.51824,816740633.6
17-Aug-2024,58874.59,59700,58785.05,59491.99,7721.73,2024-08-17 23:59:59.999000 UTC,457737705.8,807159,3871.6531,229477473.8
18-Aug-2024,59491.99,60284.99,58408.92,58427.35,13634.86,2024-08-18 23:59:59.999000 UTC,813166580.7,1099730,6660.58254,397459480.9
19-Aug-2024,58427.35,59617.63,57787.3,59438.5,22809.31,2024-08-19 23:59:59.999000 UTC,1336287900,1636295,11350.30776,665066212.8
20-Aug-2024,59438.5,61400,58548.23,59013.8,31477.45,2024-08-20 23:59:59.999000 UTC,1890620150,1904519,16041.22019,964180516.2
21-Aug-2024,59013.8,61820.93,58783.47,61156.03,27983.64,2024-08-21 23:59:59.999000 UTC,1682529555,1981525,14156.90984,851829721.4
22-Aug-2024,61156.03,61400,59724.87,60375.84,21241.21,2024-08-22 23:59:59.999000 UTC,1288544248,1718280,10269.33376,623042041.1
23-Aug-2024,60375.83,64955,60342.14,64037.24,38118.07,2024-08-23 23:59:59.999000 UTC,2375916933,2555682,20372.88336,1270318490
24-Aug-2024,64037.24,64494.5,63531,64157.01,15857.16,2024-08-24 23:59:59.999000 UTC,1015774255,1551856,7643.02686,489673236.7
